"CODALM";"CODPDT";"LOCALIZ";"SISVAL";"PVP1";"PRESTA";"PREULT";"PREMED";"CANEXI";"CODPRV";"STOCKMIN";"STOCKMAX"
"01";"4903-0561900001";;"M";80,93000;0,00000;59,95000;59,95000;1,00;"375";0,00;0,00
"01";"1039829";;"M";12,25000;0,00000;11,02500;11,02500;4,00;"344";0,00;0,00
"02";"2190615";;"M";864,57000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"2190615";;"M";864,57000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4922-134204R";;"M";471,21000;0,00000;0,00000;278,53000;1,00;"226";0,00;0,00
"01";"1901-31.50X45X80";;"M";10,20000;0,00000;5,10000;5,10000;1,00;"22";0,00;0,00
"01";"1852-4032";;"M";21,25000;0,00000;0,00000;10,63000;0,00;"99998";0,00;0,00
"01";"1852-4033";;"M";18,40000;0,00000;0,00000;9,20000;0,00;"99998";0,00;0,00
"01";"1852-4034";;"M";17,90000;0,00000;0,00000;8,95000;0,00;"99998";0,00;0,00
"01";"1852-4035";;"M";4,90000;0,00000;0,00000;2,45000;0,00;"99998";0,00;0,00
"01";"1852-4036";;"M";4,10000;0,00000;0,00000;2,05000;0,00;"99998";0,00;0,00
"01";"1901-58X82X15";;"M";19,21000;0,00000;7,98000;7,98000;0,00;"22";0,00;0,00
"01";"8622-12-12/L";;"M";6,87000;0,00000;6,87000;6,87000;1,00;"00001";0,00;0,00
"01";"208-32-00500";;"M";10768,42000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"208-30-00300";;"M";1895,10000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"4919-2083251210";;"M";1,80000;0,00000;0,00000;0,00000;0,00;"353";0,00;0,00
"01";"4919-2083251220";;"M";0,45000;0,00000;0,00000;0,00000;0,00;"353";0,00;0,00
"01";"904.736";;"M";12,60000;0,00000;0,00000;6,35000;1,00;"22";0,00;0,00
"01";"2.50X30";;"M";1,36000;0,00000;0,00000;0,68333;0,00;"22";0,00;0,00
"01";"781.295";;"M";7,98000;0,00000;0,00000;3,99000;0,00;"22";0,00;0,00
"01";"992.614";;"M";7,98000;0,00000;0,00000;0,00000;0,00;"22";0,00;0,00
"01";"1067-26";;"M";30,00000;0,00000;30,00000;30,00000;1,00;"20";0,00;0,00
"01";"4929-3943366";;"M";94,10000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4929-3944293";;"M";75,22000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4929-3942535";;"M";18,23000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4929-3970548";;"M";8,10000;0,00000;0,00000;10,33000;0,00;"339";0,00;0,00
"01";"4929-3944646";;"M";9,15000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4929-3992090";;"M";3,18000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4757-11E915090";;"M";118,90000;0,00000;0,00000;0,00000;0,00;"341";0,00;0,00
"05";"529701";;"M";32115,00000;0,00000;12000,00000;12000,00000;1,00;"00000";0,00;0,00
"01";"1852-4037";;"M";34,38000;0,00000;17,19000;0,00000;0,00;"213";0,00;0,00
"02";"4903-TG145A";"000000";"M";278,90000;0,00000;191,90000;191,90000;-1,00;"221";0,00;0,00
"01";"4929-3977158";;"M";251,92000;0,00000;0,00000;113,51000;0,00;"339";0,00;0,00
"01";"1252873";;"M";1319,30000;0,00000;0,00000;899,29000;0,00;"381";0,00;0,00
"02";"4929-3801708";;"M";1387,57000;0,00000;0,00000;832,54000;0,00;"272";0,00;0,00
"01";"4P8773";;"M";195,00000;0,00000;0,00000;120,00000;0,00;"331";0,00;0,00
"01";"CR100 1HP";;"M";262,08000;0,00000;187,20000;0,00000;0,00;"00000";0,00;0,00
"01";"1208-2""X1 1/2""";;"M";3,23000;0,00000;2,31000;0,00000;0,00;"00000";0,00;0,00
"02";"6N7527";;"M";20,00000;0,00000;0,00000;15,00000;0,00;"331";0,00;0,00
"02";"1P2298";;"M";3,75000;0,00000;0,00000;0,00000;0,00;"331";0,00;0,00
"02";"6N6662";;"M";3,75000;0,00000;0,00000;3,07000;0,00;"331";0,00;0,00
"01";"1208-2""X1 1/4""";;"M";3,23000;0,00000;2,31000;0,00000;0,00;"00000";0,00;0,00
"02";"4N2927";;"M";1,94000;0,00000;0,00000;0,55000;0,00;"331";0,00;0,00
"02";"7W6335";;"M";16,50000;0,00000;0,00000;11,22000;0,00;"331";0,00;0,00
"01";"1208-1 1/2""";;"M";1,96000;0,00000;1,40000;0,00000;0,00;"00000";0,00;0,00
"02";"4N7777";;"M";2,03000;0,00000;0,00000;0,62000;0,00;"331";0,00;0,00
"02";"4N5050";;"M";9,78000;0,00000;0,00000;7,83000;0,00;"331";0,00;0,00
"02";"7M7219";;"M";5,30000;0,00000;0,00000;1,30000;0,00;"331";0,00;0,00
"02";"6N1133";;"M";22,50000;0,00000;0,00000;13,00000;0,00;"331";0,00;0,00
"01";"1208-1 1/4""";;"M";1,54000;0,00000;1,10000;0,00000;0,00;"00000";0,00;0,00
"01";"382.200";"W0306";"M";7,60000;0,00000;3,41600;3,41500;4,00;"22";0,00;0,00
"01";"726.119";"W0306";"M";16,88000;0,00000;8,44000;8,44000;2,00;"22";0,00;0,00
"01";"4900-574354";;"M";40,50000;0,00000;0,00000;28,35000;0,00;"148";0,00;0,00
"01";"6240-11-8360";;"M";502,92000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"4929-3527759";;"M";274,26000;0,00000;0,00000;164,56000;0,00;"272";0,00;0,00
"01";"4929-3535001";;"M";7,64000;0,00000;0,00000;4,58000;0,00;"272";0,00;0,00
"01";"4900-741";;"M";8,50000;0,00000;6,18400;6,18000;0,00;"94";0,00;0,00
"01";"4900-742";;"M";72,11000;0,00000;50,47700;0,00000;-1,00;"213";0,00;0,00
"01";"4903-MK9100";;"M";115,00000;0,00000;0,00000;115,00000;0,00;"221";0,00;0,00
"02";"2870521";;"M";259,18000;0,00000;0,00000;168,16000;0,00;"339";0,00;0,00
"02";"07000-11008";;"M";0,84000;0,00000;0,00000;0,59000;0,00;"5";0,00;0,00
"02";"07000-12010";;"M";1,24000;0,00000;0,00000;1,00250;0,00;"5";0,00;0,00
"02";"07000-12016";;"M";0,64000;0,00000;0,00000;0,45000;0,00;"5";0,00;0,00
"02";"07000-12035";;"M";0,71000;0,00000;0,00000;0,50000;0,00;"5";0,00;0,00
"02";"07000-B1010";;"M";1,85000;0,00000;0,00000;1,30000;0,00;"5";0,00;0,00
"02";"07000-E2065";;"M";6,37000;0,00000;4,45900;4,46000;0,00;"5";0,00;0,00
"02";"07000-E2125";;"M";23,73000;0,00000;16,61100;16,61000;0,00;"5";0,00;0,00
"02";"07000-E3040";;"M";4,90000;0,00000;0,00000;3,43000;0,00;"5";0,00;0,00
"02";"07000-F1006";"03020401";"M";1,95000;0,00000;1,36500;1,36500;2,00;"5";0,00;0,00
"02";"07000-F2016";;"M";3,26000;0,00000;0,00000;2,28000;0,00;"5";0,00;0,00
"02";"07001-02010";;"M";7,50000;0,00000;0,00000;5,25000;0,00;"5";0,00;0,00
"02";"07000-11023";;"M";5,03000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"02";"07002-21023";;"M";8,29000;0,00000;5,80300;5,80333;0,00;"5";0,00;0,00
"02";"07002-21223";;"M";6,65000;0,00000;4,65500;4,65500;0,00;"5";0,00;0,00
"02";"07002-21623";;"M";7,34000;0,00000;0,00000;4,77000;0,00;"5";0,00;0,00
"02";"07012-C0032";;"M";10,79000;0,00000;7,55300;7,55000;0,00;"5";0,00;0,00
"02";"07000-02060";;"M";1,41000;0,00000;0,00000;1,11000;0,00;"5";0,00;0,00
"02";"17A-03-41220";;"M";51,81000;0,00000;36,26700;36,26750;0,00;"5";0,00;0,00
"02";"17A-03-41231";;"M";86,15000;0,00000;60,30500;60,31000;0,00;"5";0,00;0,00
"02";"22B-03-12590";;"M";12,08000;0,00000;0,00000;8,45625;0,00;"5";0,00;0,00
"02";"17A-03-41361";;"M";30,39000;0,00000;21,27300;21,27250;0,00;"5";0,00;0,00
"02";"17A-03-41240";;"M";14,03000;0,00000;9,49200;9,49000;0,00;"5";0,00;0,00
"02";"17A-03-41351";;"M";18,55000;0,00000;12,54400;12,54000;0,00;"5";0,00;0,00
"02";"17A-03-41692";;"M";61,67000;0,00000;0,00000;43,17000;0,00;"5";0,00;0,00
"02";"708-1S-13430";;"M";14,28000;0,00000;9,99600;9,99500;0,00;"5";0,00;0,00
"02";"708-8E-12141";;"M";27,09000;0,00000;0,00000;18,96000;0,00;"5";0,00;0,00
"02";"708-7W-12120";;"M";59,96000;0,00000;41,97200;41,97000;0,00;"5";0,00;0,00
"02";"708-7L-12140";;"M";31,05000;0,00000;21,73500;21,74000;0,00;"5";0,00;0,00
"02";"708-2L-25490";;"M";5,96000;0,00000;0,00000;4,17000;0,00;"5";0,00;0,00
"02";"708-21-12970";;"M";152,59000;0,00000;106,81300;106,81000;0,00;"5";0,00;0,00
"02";"708-1S-12350";;"M";25,44000;0,00000;17,80800;17,81000;0,00;"5";0,00;0,00
"02";"723-60-22230";;"M";1,52000;0,00000;1,06400;1,06500;0,00;"5";0,00;0,00
"02";"723-11-18430";;"M";2,36000;0,00000;1,65200;1,65000;0,00;"5";0,00;0,00
"02";"2907-21-6160";;"M";14,03000;0,00000;9,82100;9,82000;0,00;"5";0,00;0,00
"02";"708-25-52861";;"M";113,13000;0,00000;0,00000;75,38000;0,00;"5";0,00;0,00
"02";"708-1T-12420";;"M";12,83000;0,00000;8,98100;8,98000;0,00;"5";0,00;0,00
"01";"1852-4038";;"M";235,45000;0,00000;127,44000;127,44000;0,00;"00001";0,00;0,00
"01";"1852-4039";;"M";69,20000;0,00000;0,00000;34,60000;0,00;"99998";0,00;0,00
"01";"1852-4040";;"M";25,30000;0,00000;0,00000;12,65000;0,00;"99998";0,00;0,00
"01";"552.406";;"M";8,30000;0,00000;0,00000;3,98000;0,00;"22";0,00;0,00
"02";"4738-RS5351";"010206";"M";25,38000;0,00000;0,00000;16,24000;4,00;"214";0,00;0,00
"01";"1901-80X100X10";;"M";23,94000;0,00000;11,97000;11,97000;0,00;"22";0,00;0,00
"02";"6732-71-6120";"010203";"M";13,40000;0,00000;8,71000;8,04689;5,00;"5";0,00;0,00
"02";"4929-3912473";;"M";2,21000;0,00000;1,05000;1,05000;0,00;"339";0,00;0,00
"01";"4929-3912473";;"M";2,21000;0,00000;0,00000;1,46000;0,00;"339";0,00;0,00
"01";"6742-01-3320";;"M";41,31000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"1304891H1";;"M";116,72000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"600-184-1632";;"M";408,06000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"1.78X34.65-S";"W0402";"M";2,30000;0,00000;1,15000;1,15000;0,00;"22";0,00;0,00
"02";"600-211-6242";"010104";"M";7,73000;0,00000;0,00000;4,63667;2,00;"5";0,00;0,00
"02";"600-311-6221";"010104";"M";5,96000;0,00000;0,00000;3,57667;2,00;"5";0,00;0,00
"02";"424-16-11140";"010103";"M";16,76000;0,00000;0,00000;10,06667;2,00;"5";0,00;0,00
"02";"207-60-51410";"010104";"M";20,66000;0,00000;0,00000;12,39500;1,00;"5";0,00;0,00
"02";"E6131-82-7011";;"M";66,72000;0,00000;0,00000;40,03000;0,00;"5";0,00;0,00
"02";"07002-11023";;"M";4,74000;0,00000;0,00000;3,27000;0,00;"5";0,00;0,00
"02";"07002-21423";;"M";7,11000;0,00000;0,00000;5,62000;0,00;"5";0,00;0,00
"02";"4757-11E915090";;"M";118,90000;0,00000;0,00000;72,45000;0,00;"341";0,00;0,00
"05";"FIATFR130";;"M";10000,00000;0,00000;0,00000;12000,00000;0,00;"00000";0,00;0,00
"02";"4929-3925343";;"M";187,72000;0,00000;112,63200;0,00000;0,00;"272";0,00;0,00
"02";"4929-3930408";;"M";100,70000;0,00000;73,92000;73,92000;0,00;"339";0,00;0,00
"02";"4929-3943366";;"M";94,10000;0,00000;67,13000;67,13000;0,00;"339";0,00;0,00
"02";"4929-3944293";;"M";75,22000;0,00000;45,13200;45,13000;0,00;"339";0,00;0,00
"02";"4929-3944646";;"M";9,15000;0,00000;7,50000;7,50000;0,00;"339";0,00;0,00
"02";"4929-3970548";;"M";8,10000;0,00000;6,64000;6,64000;0,00;"339";0,00;0,00
"02";"4929-3992090";;"M";3,18000;0,00000;2,61000;2,61000;0,00;"339";0,00;0,00
"02";"2868441M";;"M";31,77000;0,00000;0,00000;25,10000;0,00;"5";0,00;0,00
"02";"3093481M";;"M";27,37000;0,00000;0,00000;21,62000;0,00;"5";0,00;0,00
"01";"4929-4931365";;"M";0,98000;0,00000;0,58800;0,59000;1,00;"272";0,00;0,00
"01";"4929-3928624";"10050311";"M";1,88000;0,00000;1,12800;1,13000;2,00;"272";0,00;0,00
"01";"37A-06-11312";;"M";513,12000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"4900-13028+A";;"M";195,25000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"01";"4900-13014P";;"M";169,70000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"01";"4900-13028";;"M";245,35000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"01";"4900-13086";;"M";55,75000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"01";"4900-13021P";;"M";96,70000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"01";"4900-13520";;"M";19,15000;0,00000;0,00000;0,00000;0,00;"170";0,00;0,00
"02";"4797-161210012";;"M";110,68000;0,00000;0,00000;66,41000;0,00;"280";0,00;0,00
"01";"6151-21-4161";;"M";226,98000;0,00000;0,00000;179,31000;0,00;"5";0,00;0,00
"01";"1852-4041";;"M";28,30000;0,00000;0,00000;0,00000;-1,00;"99998";0,00;0,00
"01";"1852-4042";;"M";25,32000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4928-11038752/V";;"M";1268,75000;0,00000;0,00000;975,00000;0,00;"316";0,00;0,00
"01";"4218-16-150X95";"010306";"M";3,75000;0,00000;0,00050;0,00084;12,00;"99998";0,00;0,00
"01";"RP027D02";;"M";3,23400;0,00000;0,00000;2,07000;66,00;"218";0,00;0,00
"01";"4905-3516";"010502";"M";58,70000;0,00000;0,00000;0,00000;-1,00;"123";0,00;0,00
"01";"4928-9111127755";"07070302";"M";375,25000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4928-9011127755R";"07070306";"M";375,25000;0,00000;0,00000;42,10000;1,00;"99998";0,00;0,00
"02";"37A-06-11312";;"M";513,12000;0,00000;0,00000;359,18000;0,00;"5";0,00;0,00
"01";"91846-23401";;"M";45,58000;0,00000;0,00000;37,16000;0,00;"352";0,00;0,00
"01";"1992176";;"M";84,50000;0,00000;0,00000;0,00000;0,00;"339";0,00;0,00
"01";"4929-408907400RX";;"M";729,30000;0,00000;0,00000;574,33000;0,00;"272";0,00;0,00
"01";"4900-743";;"M";186,61000;0,00000;162,27000;162,27000;0,00;"351";0,00;0,00
"01";"4929-401063600";;"M";2,60000;0,00000;0,00000;2,05000;0,00;"272";0,00;0,00
"02";"4929-178578";;"M";59,40000;0,00000;0,00000;35,64000;0,00;"272";0,00;0,00
"02";"4929-178376";;"M";30,19000;0,00000;0,00000;18,11500;0,00;"272";0,00;0,00
"01";"4929-38676400";;"M";2,24000;0,00000;0,00000;1,76000;0,00;"272";0,00;0,00
"01";"4929-334794100";;"M";3,64000;0,00000;0,00000;2,86500;0,00;"272";0,00;0,00
"01";"4929-402513000";;"M";311,27000;0,00000;186,76200;186,76000;1,00;"272";0,00;0,00
"01";"1152955";;"M";172,48000;0,00000;0,00000;36,24000;0,00;"353";0,00;0,00
"01";"4929-334875700";;"M";1,48000;0,00000;0,00000;1,17000;0,00;"272";0,00;0,00
"01";"4929-392672200";;"M";9,66000;0,00000;0,00000;7,25000;0,00;"272";0,00;0,00
"01";"4738-BF7552";"040103";"M";20,15000;0,00000;0,00000;4,35000;1,00;"214";0,00;0,00
"01";"4738-BF5582";;"M";0,00000;0,00000;0,00000;0,00000;0,00;"214";0,00;0,00
"01";"1080510804000";"010502";"M";28,38000;0,00000;15,60900;15,61000;3,00;"32";0,00;0,00
"01";"1992180";;"M";19,01000;0,00000;0,00000;0,00000;0,00;"331";0,00;0,00
"01";"1992258";;"M";8,02500;0,00000;0,00000;0,00000;0,00;"331";0,00;0,00
"01";"1992259";;"M";3,20000;0,00000;0,00000;0,00000;0,00;"331";0,00;0,00
"01";"1992265";;"M";20,45000;0,00000;0,00000;0,00000;0,00;"331";0,00;0,00
"02";"1992176";;"M";84,50000;0,00000;0,00000;52,26000;0,00;"339";0,00;0,00
"02";"1992180";;"M";19,01000;0,00000;0,00000;8,87000;0,00;"339";0,00;0,00
"02";"1992258";;"M";8,02500;0,00000;0,00000;3,83000;0,00;"339";0,00;0,00
"02";"1992259";;"M";3,20000;0,00000;0,00000;1,35000;0,00;"339";0,00;0,00
"02";"1992265";;"M";20,45000;0,00000;0,00000;8,99000;0,00;"339";0,00;0,00
"02";"1992184";;"M";24,60000;0,00000;0,00000;14,68000;0,00;"339";0,00;0,00
"02";"1992189";;"M";8,53000;0,00000;0,00000;3,82000;0,00;"339";0,00;0,00
"01";"208-25-K1140";;"M";21,53000;0,00000;0,00000;17,01000;0,00;"5";0,00;0,00
"01";"01643-32780";;"M";5,76000;0,00000;0,00000;4,55000;0,00;"5";0,00;0,00
"01";"PK3208TA";"090201";"M";98,75000;0,00000;0,00000;62,25000;4,00;"325";0,00;0,00
"01";"4928-6212696";;"M";262,04000;0,00000;0,00000;219,70000;0,00;"316";0,00;0,00
"01";"4928-4940867";;"M";20,48000;0,00000;0,00000;14,40000;0,00;"316";0,00;0,00
"01";"4928-11992515";;"M";79,46000;0,00000;0,00000;67,55000;0,00;"316";0,00;0,00
"01";"21W-60-41121";;"M";74,28000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"02";"21W-60-41121";;"M";74,28000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"1E-60-R1101";;"M";19,74000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"02";"1E-60-R1101";;"M";19,74000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"22B-979-1740";;"M";37,78000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"02";"22B-979-1740";;"M";37,78000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"207-25-31180";;"M";21,29000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"03";"9968216";;"M";132,02000;0,00000;92,41400;92,41000;1,00;"213";0,00;0,00
"01";"4928-15021479-U";;"M";3669,80000;0,00000;0,00000;0,00000;1,00;"99998";0,00;0,00
"01";"4928-11012887";;"M";230,55000;0,00000;0,00000;0,00000;0,00;"36";0,00;0,00
"01";"4900-E1120494";;"M";135,00000;0,00000;0,00000;66,80000;0,00;"269";0,00;0,00
"01";"4900-E1103707";;"M";35,00000;0,00000;23,48600;0,00000;0,00;"269";0,00;0,00
"01";"4900-C1101898";;"M";2,75000;0,00000;0,00000;1,65000;0,00;"269";0,00;0,00
"01";"4900-E1104077";;"M";1,85200;0,00000;1,85200;0,00000;0,00;"269";0,00;0,00
"01";"4928-11714581/V";;"M";68,37000;0,00000;0,00000;0,00000;0,00;"316";0,00;0,00
"01";"4900-30100-JS10B";;"M";167,85000;0,00000;0,00000;125,89000;0,00;"170";0,00;0,00
"01";"4900-30502-69F10";;"M";36,95000;0,00000;0,00000;31,41000;0,00;"170";0,00;0,00
"01";"4900-12310-EB30A";;"M";502,60000;0,00000;0,00000;427,21000;0,00;"170";0,00;0,00
"01";"4928-15163117";;"M";4759,82000;0,00000;0,00000;3511,40000;0,00;"316";0,00;0,00
"01";"1152958";;"M";793,00000;0,00000;0,00000;610,11000;0,00;"2";0,00;0,00
"01";"4900-13520-EC01A";;"M";19,15000;0,00000;0,00000;16,28000;0,00;"170";0,00;0,00
"01";"4900-13014-EB70A";;"M";169,70000;0,00000;0,00000;144,25000;0,00;"170";0,00;0,00
"01";"4900-13028-AD212";;"M";195,25000;0,00000;0,00000;165,96000;0,00;"170";0,00;0,00
"01";"4900-13028-EB30A";;"M";245,35000;0,00000;0,00000;208,55000;0,00;"170";0,00;0,00
"01";"4900-13091-EB300";;"M";55,75000;0,00000;0,00000;47,39000;0,00;"170";0,00;0,00
"01";"4900-13021-EB70A";;"M";96,70000;0,00000;0,00000;82,20000;0,00;"170";0,00;0,00
"01";"4915-0555 800 6";;"M";41,00000;0,00000;25,50000;25,06068;13,00;"58";0,00;0,00
"01";"1900-B3B5";;"M";335,00000;0,00000;0,00000;224,00000;0,00;"213";0,00;0,00
"01";"1900-9303120";;"M";156,88000;0,00000;0,00000;94,13000;0,00;"213";0,00;0,00
"01";"1900-932750704";;"M";39,11000;0,00000;0,00000;23,47000;0,00;"213";0,00;0,00
"01";"1900-9325573";;"M";26,15000;0,00000;0,00000;15,69000;0,00;"213";0,00;0,00
"01";"208-27-00210";;"M";756,90000;0,00000;0,00000;597,95000;0,00;"5";0,00;0,00
"01";"208-27-71310";;"M";299,47000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"4928-11104561-R";;"M";1467,38000;0,00000;0,00500;0,01000;1,00;"99998";0,00;0,00
"01";"1852-4043";;"M";34,90000;0,00000;0,00000;17,45000;0,00;"99998";0,00;0,00
"01";"4928-11162233";;"M";38,94000;0,00000;0,00000;21,15000;0,00;"316";0,00;0,00
"01";"707-12-10250";;"M";1035,25000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"707-12-10240";;"M";1166,48000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"395187012";;"M";504,58000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"390601058";;"M";21,97000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"02";"600-319-4110";"010204";"M";53,95000;0,00000;32,37000;32,37000;2,00;"5";0,00;0,00
"02";"42U-62-13150";"010204";"M";135,93000;0,00000;81,55800;81,56000;1,00;"5";0,00;0,00
"02";"42T-56-21B90";"010204";"M";7,13000;0,00000;4,27800;4,28000;1,00;"5";0,00;0,00
"02";"42T-09-H2020";"010204";"M";57,33000;0,00000;34,39800;34,40000;1,00;"5";0,00;0,00
"02";"4929-3801261";"020103";"M";327,68000;0,00000;0,00000;0,00000;1,00;"272";0,00;0,00
"01";"4900-E1102837";;"M";4,88000;0,00000;4,88000;0,00000;0,00;"269";0,00;0,00
"02";"600-185-5100";"010201";"M";107,19000;0,00000;0,00000;65,01500;2,00;"5";0,00;0,00
"02";"208-60-71123";"010204";"M";162,03000;0,00000;0,00000;97,22000;0,00;"5";0,00;0,00
"01";"4905-30214";;"M";126,50000;0,00000;31,62500;0,00000;0,00;"32";0,00;0,00
"01";"4905-32209";;"M";61,30000;0,00000;15,32500;15,33000;0,00;"32";0,00;0,00
"01";"1901-130X150X15";;"M";25,50000;0,00000;0,00000;12,75000;0,00;"22";0,00;0,00
"02";"154-15-65561";"010204";"M";87,56000;0,00000;0,00000;52,52000;0,00;"5";0,00;0,00
"02";"07063-51100";"010204";"M";63,55000;0,00000;0,00000;38,13000;0,00;"5";0,00;0,00
"02";"600-211-2110";"010204";"M";10,68000;0,00000;6,40800;6,41000;2,00;"5";0,00;0,00
"02";"600-319-3530";"010204";"M";26,25000;0,00000;15,99000;15,99000;2,00;"5";0,00;0,00
"02";"424-01-H0P02";"010201";"M";42,70000;0,00000;25,62000;25,62000;1,00;"5";0,00;0,00
"02";"200363857";;"M";30,98000;0,00000;0,00000;24,47000;0,00;"5";0,00;0,00
"01";"86603156";;"M";41,99000;0,00000;32,30000;0,00000;0,00;"210";0,00;0,00
"01";"86378437";"09050301";"M";69,42000;0,00000;0,00000;53,40000;1,00;"210";0,00;0,00
"02";"4900-2411";"020102";"M";7,60000;0,00000;0,00000;0,00000;10,00;"83";0,00;0,00
"01";"42N-54-13400";;"M";1328,95000;0,00000;930,26500;930,27000;0,00;"5";0,00;0,00
"01";"1852-4044";;"M";91,60000;0,00000;0,00000;45,80000;0,00;"99998";0,00;0,00
"01";"4933-25/929305";"070304";"M";12,00000;0,00000;0,00000;6,00000;0,00;"85";0,00;0,00
"01";"1852-4045";;"M";12,20000;0,00000;0,00000;6,10000;0,00;"99998";0,00;0,00
"01";"1852-4046";;"M";14,40000;0,00000;0,00000;7,20000;0,00;"99998";0,00;0,00
"01";"600-311-8293";"030104";"M";13,02000;0,00000;0,00000;0,00000;3,00;"99998";0,00;0,00
"02";"569-04-81270";"010204";"M";182,05000;0,00000;0,00000;0,00000;1,00;"5";0,00;0,00
"01";"0024.000805";;"M";4,49000;0,00000;0,00000;1,35000;0,00;"94";0,00;0,00
"01";"4929-HF6324";"030206";"M";0,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"1476541";"07040410";"M";7,56000;0,00000;5,40000;5,40000;1,00;"339";0,00;0,00
"01";"1492400";"07040410";"M";12,19000;0,00000;0,00000;8,71000;0,00;"339";0,00;0,00
"01";"4735-J930942";"040204";"M";0,00000;0,00000;0,00000;0,00000;1,00;"99998";0,00;0,00
"01";"4735-E43789-CAS";"110103";"M";0,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"4735-E43790";"110103";"M";0,00000;0,00000;0,00000;0,00000;0,00;"99998";0,00;0,00
"01";"20010-20-30";;"M";10,41000;0,00000;0,00000;0,00000;0,00;"00001";0,00;0,00
"01";"07028724";;"M";2,40000;0,00000;1,09000;1,09000;1,00;"00001";0,00;0,00
"01";"22010-20-30";;"M";10,20100;0,00000;5,02100;5,02000;1,00;"00001";0,00;0,00
"01";"21613-20-42";;"M";27,32000;0,00000;13,46000;13,46000;1,00;"00001";0,00;0,00
"02";"4929-3905449";"020103";"M";30,37000;0,00000;0,00000;18,22000;1,00;"272";0,00;0,00
"01";"4928-11038393";;"M";0,00000;0,00000;0,00000;590,35000;0,00;"316";0,00;0,00
"02";"7861-92-3320";;"M";100,48000;0,00000;0,00000;79,38000;0,00;"5";0,00;0,00
"02";"37A-06-12110";;"M";29,45000;0,00000;0,00000;23,26500;0,00;"5";0,00;0,00
"01";"37A-06-12110";;"M";29,45000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"7861-92-3320";;"M";100,48000;0,00000;0,00000;0,00000;0,00;"5";0,00;0,00
"01";"4900-002051";;"M";2,40000;0,00000;2,04000;2,04000;1,00;"7";0,00;0,00
"01";"4900-053064";;"M";1,62000;0,00000;0,61500;0,61616;1,98;"7";0,00;0,00
"01";"4905-33213";;"M";191,25000;0,00000;47,75000;47,75000;0,00;"32";0,00;0,00
"01";"4905-HM218238";;"M";188,00000;0,00000;94,00000;94,00000;0,00;"32";0,00;0,00
"01";"4905-HM218210";;"M";60,25000;0,00000;30,00000;30,00000;2,00;"32";0,00;0,00
"01";"4N9019";;"M";2,25000;0,00000;0,00000;0,00000;0,00;"353";0,00;0,00
"02";"4738-RS3510";"020101";"M";114,88000;0,00000;0,00000;0,00000;0,00;"214";0,00;0,00
"01";"42Y-60-H5080";"030205";"M";67,69000;0,00000;0,00000;0,00000;1,00;"5";0,00;0,00
"01";"600-185-6120";"030205";"M";0,00000;0,00000;0,00000;0,00000;1,00;"5";0,00;0,00
"01";"4809-01";;"M";97,75000;0,00000;0,00000;0,00000;0,00;"41";0,00;0,00
